route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
1,1,1,"30TH ST. PHL.",0,"4652",1
1,2,2,"30TH ST. PHL.",0,"4652",2
1,3,3,"30TH ST. PHL.",0,"4662",3
1,4,4,"30TH ST. PHL.",0,"4662",4
1,3,5,"30TH ST. PHL.",0,"4664",5
1,4,6,"30TH ST. PHL.",0,"4664",6
1,3,7,"30TH ST. PHL.",0,"4668",7
1,4,8,"30TH ST. PHL.",0,"4668",8
1,3,9,"30TH ST. PHL.",0,"4670",9
1,4,10,"30TH ST. PHL.",0,"4670",10
1,3,11,"30TH ST. PHL.",0,"4674",11
1,4,12,"30TH ST. PHL.",0,"4674",12
1,3,13,"30TH ST. PHL.",0,"4678",13
1,4,14,"30TH ST. PHL.",0,"4678",14
1,3,15,"30TH ST. PHL.",0,"4680",15
1,4,16,"30TH ST. PHL.",0,"4680",16
1,3,17,"30TH ST. PHL.",0,"4682",17
1,4,18,"30TH ST. PHL.",0,"4682",18
1,3,19,"30TH ST. PHL.",0,"4684",19
1,4,20,"30TH ST. PHL.",0,"4684",20
1,3,21,"30TH ST. PHL.",0,"4688",21
1,4,22,"30TH ST. PHL.",0,"4688",22
1,3,23,"30TH ST. PHL.",0,"4692",23
1,4,24,"30TH ST. PHL.",0,"4692",24
1,5,25,"30TH ST. PHL.",0,"4600",25
1,6,26,"30TH ST. PHL.",0,"4600",26
1,7,27,"30TH ST. PHL.",0,"4608",27
1,8,28,"30TH ST. PHL.",0,"4608",28
1,7,29,"30TH ST. PHL.",0,"4612",29
1,8,30,"30TH ST. PHL.",0,"4612",30
1,7,31,"30TH ST. PHL.",0,"4616",31
1,8,32,"30TH ST. PHL.",0,"4616",32
1,7,33,"30TH ST. PHL.",0,"4620",33
1,8,34,"30TH ST. PHL.",0,"4620",34
1,7,35,"30TH ST. PHL.",0,"4624",35
1,8,36,"30TH ST. PHL.",0,"4624",36
1,7,37,"30TH ST. PHL.",0,"4628",37
1,8,38,"30TH ST. PHL.",0,"4628",38
1,7,39,"30TH ST. PHL.",0,"4630",39
1,8,40,"30TH ST. PHL.",0,"4630",40
1,7,41,"30TH ST. PHL.",0,"4632",41
1,8,42,"30TH ST. PHL.",0,"4632",42
1,7,43,"30TH ST. PHL.",0,"4634",43
1,8,44,"30TH ST. PHL.",0,"4634",44
1,7,45,"30TH ST. PHL.",0,"4638",45
1,8,46,"30TH ST. PHL.",0,"4638",46
1,7,47,"30TH ST. PHL.",0,"4642",47
1,8,48,"30TH ST. PHL.",0,"4642",48
1,7,49,"ATLANTIC CITY",1,"4651",49
1,8,50,"ATLANTIC CITY",1,"4651",50
1,3,51,"ATLANTIC CITY",1,"4661",51
1,4,52,"ATLANTIC CITY",1,"4661",52
1,3,53,"ATLANTIC CITY",1,"4669",53
1,4,54,"ATLANTIC CITY",1,"4669",54
1,3,55,"ATLANTIC CITY",1,"4671",55
1,4,56,"ATLANTIC CITY",1,"4671",56
1,3,57,"ATLANTIC CITY",1,"4673",57
1,4,58,"ATLANTIC CITY",1,"4673",58
1,3,59,"ATLANTIC CITY",1,"4677",59
1,4,60,"ATLANTIC CITY",1,"4677",60
1,3,61,"ATLANTIC CITY",1,"4679",61
1,4,62,"ATLANTIC CITY",1,"4679",62
1,3,63,"ATLANTIC CITY",1,"4683",63
1,4,64,"ATLANTIC CITY",1,"4683",64
1,3,65,"ATLANTIC CITY",1,"4685",65
1,4,66,"ATLANTIC CITY",1,"4685",66
1,3,67,"ATLANTIC CITY",1,"4687",67
1,4,68,"ATLANTIC CITY",1,"4687",68
1,3,69,"ATLANTIC CITY",1,"4689",69
1,4,70,"ATLANTIC CITY",1,"4689",70
1,3,71,"ATLANTIC CITY",1,"4693",71
1,4,72,"ATLANTIC CITY",1,"4693",72
1,3,73,"ATLANTIC CITY",1,"4697",73
1,4,74,"ATLANTIC CITY",1,"4697",74
1,7,75,"ATLANTIC CITY",1,"4611",75
1,8,76,"ATLANTIC CITY",1,"4611",76
1,7,77,"ATLANTIC CITY",1,"4613",77
1,8,78,"ATLANTIC CITY",1,"4613",78
1,7,79,"ATLANTIC CITY",1,"4617",79
1,8,80,"ATLANTIC CITY",1,"4617",80
1,7,81,"ATLANTIC CITY",1,"4623",81
1,8,82,"ATLANTIC CITY",1,"4623",82
1,7,83,"ATLANTIC CITY",1,"4627",83
1,8,84,"ATLANTIC CITY",1,"4627",84
1,7,85,"ATLANTIC CITY",1,"4631",85
1,8,86,"ATLANTIC CITY",1,"4631",86
1,7,87,"ATLANTIC CITY",1,"4633",87
1,8,88,"ATLANTIC CITY",1,"4633",88
1,7,89,"ATLANTIC CITY",1,"4635",89
1,8,90,"ATLANTIC CITY",1,"4635",90
1,7,91,"ATLANTIC CITY",1,"4639",91
1,8,92,"ATLANTIC CITY",1,"4639",92
1,7,93,"ATLANTIC CITY",1,"4641",93
1,8,94,"ATLANTIC CITY",1,"4641",94
1,7,95,"ATLANTIC CITY",1,"4643",95
1,8,96,"ATLANTIC CITY",1,"4643",96
2,9,97,"HOBOKEN",0,"1090",97
2,9,98,"HOBOKEN",0,"1092",98
2,9,99,"HOBOKEN",0,"1094",99
2,7,100,"HOBOKEN",0,"1002",100
2,8,101,"HOBOKEN",0,"1002",101
2,7,102,"HOBOKEN",0,"1000",102
2,8,103,"HOBOKEN",0,"1000",103
2,7,104,"HOBOKEN",0,"1070",104
2,8,105,"HOBOKEN",0,"1070",105
2,7,106,"HOBOKEN",0,"1006",106
2,8,107,"HOBOKEN",0,"1006",107
2,7,108,"HOBOKEN",0,"1074",108
2,8,109,"HOBOKEN",0,"1074",109
2,9,110,"LAKE HOPATCONG",1,"1091",110
2,9,111,"LAKE HOPATCONG",1,"1093",111
2,9,112,"LAKE HOPATCONG",1,"1095",112
2,7,113,"DENVILLE",1,"1009",113
2,8,114,"DENVILLE",1,"1009",114
2,7,115,"MOUNT OLIVE",1,"1055",115
2,8,116,"MOUNT OLIVE",1,"1055",116
2,7,117,"DENVILLE",1,"1003",117
2,8,118,"DENVILLE",1,"1003",118
2,7,119,"LAKE HOPATCONG",1,"1011",119
2,8,120,"LAKE HOPATCONG",1,"1011",120
2,7,121,"DOVER",1,"1001",121
2,8,122,"DOVER",1,"1001",122
2,7,123,"HACKETTSTOWN",1,"1079",123
2,8,124,"HACKETTSTOWN",1,"1079",124
2,7,125,"MOUNT OLIVE",1,"1061",125
2,8,126,"MOUNT OLIVE",1,"1061",126
2,7,127,"HACKETTSTOWN",1,"1085",127
2,8,128,"HACKETTSTOWN",1,"1085",128
2,7,129,"HACKETTSTOWN",1,"1087",129
2,8,130,"HACKETTSTOWN",1,"1087",130
3,9,131,"NEW YORK PENN STATION",0,"9200",131
3,9,132,"NEW YORK PENN STATION",0,"9202",132
3,9,133,"NEW YORK PENN STATION",0,"9204",133
3,9,134,"HOBOKEN",0,"9530",134
3,10,135,"NEW YORK PENN STATION",0,"6222",135
3,11,136,"HOBOKEN",0,"0544",136
3,10,137,"NEW YORK PENN STATION",0,"6274",137
3,12,138,"HOBOKEN",0,"0530",138
3,13,139,"HOBOKEN",0,"0544",139
3,4,140,"HOBOKEN",0,"0510",140
3,3,141,"HOBOKEN",0,"0530",141
3,4,142,"HOBOKEN",0,"0514",142
3,3,143,"HOBOKEN",0,"0510",143
3,4,144,"HOBOKEN",0,"0518",144
3,3,145,"HOBOKEN",0,"0514",145
3,4,146,"HOBOKEN",0,"0522",146
3,3,147,"HOBOKEN",0,"0518",147
3,4,148,"HOBOKEN",0,"0526",148
3,3,149,"HOBOKEN",0,"0522",149
3,4,150,"HOBOKEN",0,"0534",150
3,3,151,"HOBOKEN",0,"0526",151
3,4,152,"HOBOKEN",0,"0538",152
3,3,153,"HOBOKEN",0,"0534",153
3,8,154,"HOBOKEN",0,"0262",154
3,3,155,"HOBOKEN",0,"0538",155
3,8,156,"NEW YORK PENN STATION",0,"6210",156
3,14,157,"NEW YORK PENN STATION",0,"6222",157
3,8,158,"HOBOKEN",0,"0250",158
3,14,159,"NEW YORK PENN STATION",0,"6274",159
3,8,160,"NEW YORK PENN STATION",0,"6252",160
3,7,161,"HOBOKEN",0,"0262",161
3,8,162,"NEW YORK PENN STATION",0,"6278",162
3,7,163,"NEW YORK PENN STATION",0,"6210",163
3,8,164,"NEW YORK PENN STATION",0,"6280",164
3,7,165,"HOBOKEN",0,"0250",165
3,8,166,"HOBOKEN",0,"0204",166
3,7,167,"NEW YORK PENN STATION",0,"6252",167
3,8,168,"HOBOKEN",0,"0208",168
3,7,169,"NEW YORK PENN STATION",0,"6278",169
3,8,170,"HOBOKEN",0,"0212",170
3,7,171,"NEW YORK PENN STATION",0,"6280",171
3,8,172,"NEW YORK PENN STATION",0,"6204",172
3,7,173,"HOBOKEN",0,"0204",173
3,8,174,"NEW YORK PENN STATION",0,"6206",174
3,7,175,"HOBOKEN",0,"0208",175
3,8,176,"NEW YORK PENN STATION",0,"6214",176
3,7,177,"HOBOKEN",0,"0212",177
3,8,178,"NEW YORK PENN STATION",0,"6202",178
3,7,179,"NEW YORK PENN STATION",0,"6204",179
3,8,180,"NEW YORK PENN STATION",0,"6216",180
3,7,181,"NEW YORK PENN STATION",0,"6206",181
3,8,182,"NEW YORK PENN STATION",0,"6226",182
3,7,183,"NEW YORK PENN STATION",0,"6214",183
3,8,184,"NEW YORK PENN STATION",0,"6230",184
3,7,185,"NEW YORK PENN STATION",0,"6202",185
3,8,186,"NEW YORK PENN STATION",0,"6234",186
3,7,187,"NEW YORK PENN STATION",0,"6216",187
3,8,188,"NEW YORK PENN STATION",0,"6238",188
3,7,189,"NEW YORK PENN STATION",0,"6226",189
3,8,190,"NEW YORK PENN STATION",0,"6242",190
3,7,191,"NEW YORK PENN STATION",0,"6230",191
3,8,192,"NEW YORK PENN STATION",0,"6248",192
3,7,193,"NEW YORK PENN STATION",0,"6234",193
3,8,194,"NEW YORK PENN STATION",0,"6258",194
3,7,195,"NEW YORK PENN STATION",0,"6238",195
3,8,196,"NEW YORK PENN STATION",0,"6264",196
3,7,197,"NEW YORK PENN STATION",0,"6242",197
3,8,198,"NEW YORK PENN STATION",0,"6274",198
3,7,199,"NEW YORK PENN STATION",0,"6248",199
3,8,200,"NEW YORK PENN STATION",0,"6222",200
3,7,201,"NEW YORK PENN STATION",0,"6258",201
3,8,202,"NEW YORK PENN STATION",0,"6270",202
3,7,203,"NEW YORK PENN STATION",0,"6264",203
3,8,204,"NEW YORK PENN STATION",0,"6200",204
3,7,205,"NEW YORK PENN STATION",0,"6270",205
3,7,206,"NEW YORK PENN STATION",0,"6200",206
3,7,207,"MSU",1,"6201",207
3,8,208,"MSU",1,"6201",208
3,9,209,"MSU",1,"9225",209
3,9,210,"MSU",1,"9227",210
3,9,211,"MSU",1,"9229",211
3,15,212,"BAY STREET",1,"9509",212
3,11,213,"BAY STREET",1,"0509",213
3,16,214,"BAY STREET",1,"0509",214
3,4,215,"BAY STREET",1,"0513",215
3,3,216,"BAY STREET",1,"0513",216
3,4,217,"BAY STREET",1,"0515",217
3,3,218,"BAY STREET",1,"0515",218
3,4,219,"BAY STREET",1,"0519",219
3,3,220,"BAY STREET",1,"0519",220
3,4,221,"BAY STREET",1,"0523",221
3,3,222,"BAY STREET",1,"0523",222
3,4,223,"BAY STREET",1,"0527",223
3,3,224,"BAY STREET",1,"0527",224
3,4,225,"BAY STREET",1,"0531",225
3,3,226,"BAY STREET",1,"0531",226
3,4,227,"BAY STREET",1,"0535",227
3,3,228,"BAY STREET",1,"0535",228
3,4,229,"BAY STREET",1,"0539",229
3,3,230,"BAY STREET",1,"0539",230
3,4,231,"BAY STREET",1,"0545",231
3,3,232,"BAY STREET",1,"0545",232
3,8,233,"MSU",1,"0211",233
3,7,234,"MSU",1,"0211",234
3,8,235,"MSU",1,"6263",235
3,7,236,"MSU",1,"6263",236
3,8,237,"MSU",1,"6279",237
3,7,238,"MSU",1,"6279",238
3,8,239,"MSU",1,"6213",239
3,7,240,"MSU",1,"6213",240
3,8,241,"MSU",1,"0267",241
3,7,242,"MSU",1,"0267",242
3,8,243,"MSU",1,"0275",243
3,7,244,"MSU",1,"0275",244
3,8,245,"MSU",1,"6273",245
3,7,246,"MSU",1,"6273",246
3,8,247,"MSU",1,"6227",247
3,7,248,"MSU",1,"6227",248
3,8,249,"MSU",1,"6233",249
3,7,250,"MSU",1,"6233",250
3,8,251,"MSU",1,"6297",251
3,7,252,"MSU",1,"6297",252
3,8,253,"MSU",1,"6299",253
3,7,254,"MSU",1,"6299",254
3,8,255,"MSU",1,"6219",255
3,7,256,"MSU",1,"6219",256
3,8,257,"MSU",1,"6237",257
3,7,258,"MSU",1,"6237",258
3,8,259,"MSU",1,"6241",259
3,7,260,"MSU",1,"6241",260
3,8,261,"MSU",1,"6245",261
3,7,262,"MSU",1,"6245",262
3,8,263,"MSU",1,"6251",263
3,7,264,"MSU",1,"6251",264
3,8,265,"MSU",1,"6253",265
3,7,266,"MSU",1,"6253",266
3,8,267,"MSU",1,"6283",267
3,7,268,"MSU",1,"6283",268
3,8,269,"MSU",1,"6291",269
3,7,270,"MSU",1,"6291",270
3,8,271,"MSU",1,"6293",271
3,7,272,"MSU",1,"6293",272
3,8,273,"MSU",1,"6295",273
3,7,274,"MSU",1,"6295",274
3,8,275,"MSU",1,"6231",275
3,7,276,"MSU",1,"6231",276
3,8,277,"MSU",1,"6209",277
3,7,278,"MSU",1,"6209",278
3,8,279,"MSU",1,"0209",279
3,7,280,"MSU",1,"0209",280
3,8,281,"MSU",1,"6215",281
3,7,282,"MSU",1,"6215",282
4,17,283,"HBLR TONNELLE",0,"342JC005",283
4,17,284,"HBLR TONNELLE",0,"342JC009",283
4,17,285,"HBLR TONNELLE",0,"342JC001",283
4,17,286,"HBLR TONNELLE",0,"342JC007",283
4,17,287,"HBLR TONNELLE",0,"342JC003",283
4,17,288,"HBLR TONNELLE",0,"342JC005",283
4,17,289,"HBLR TONNELLE",0,"342JC009",283
4,17,290,"HBLR TONNELLE",0,"342JC001",283
4,17,291,"HBLR TONNELLE",0,"342JC007",283
4,17,292,"HBLR TONNELLE",0,"342JC003",283
4,17,293,"HBLR TONNELLE",0,"342JC005",283
4,17,294,"HBLR TONNELLE",0,"342JC009",283
4,17,295,"HBLR TONNELLE",0,"342JC001",283
4,17,296,"HBLR TONNELLE",0,"342JC007",283
4,17,297,"HBLR TONNELLE",0,"342JC003",283
4,17,298,"HBLR TONNELLE",0,"342JC005",283
4,17,299,"HBLR TONNELLE",0,"342JC009",283
4,17,300,"HBLR TONNELLE",0,"342JC001",283
4,17,301,"HBLR TONNELLE",0,"342JC007",283
4,17,302,"HBLR TONNELLE",0,"342JC003",283
4,17,303,"HBLR TONNELLE",0,"342JC005",283
4,17,304,"HBLR TONNELLE",0,"342JC009",283
4,17,305,"HBLR TONNELLE",0,"342JC001",283
4,17,306,"HBLR TONNELLE",0,"342JC007",283
4,17,307,"HBLR TONNELLE",0,"342JC003",283
4,17,308,"HBLR TONNELLE",0,"342JC005",283
4,17,309,"HBLR TONNELLE",0,"342JC009",283
4,17,310,"HBLR TONNELLE",0,"342JC001",283
4,17,311,"HBLR TONNELLE",0,"342JC007",283
4,17,312,"HBLR TONNELLE",0,"342JC003",283
4,17,313,"HBLR TONNELLE",0,"342JC005",283
4,17,314,"HBLR TONNELLE",0,"342JC009",283
4,17,315,"HBLR TONNELLE",0,"342JC001",283
4,17,316,"HBLR TONNELLE",0,"342JC007",283
4,17,317,"HBLR TONNELLE",0,"342JC003",283
4,17,318,"HBLR TONNELLE",0,"342JC005",283
4,17,319,"HBLR TONNELLE",0,"342JC009",283
4,17,320,"HBLR TONNELLE",0,"342JC001",283
4,17,321,"HBLR TONNELLE",0,"342JC007",283
4,17,322,"HBLR TONNELLE",0,"342JC003",283
4,17,323,"HBLR TONNELLE",0,"342JC005",283
4,17,324,"HBLR TONNELLE",0,"342JC009",283
4,17,325,"HBLR TONNELLE",0,"342JC001",283
4,17,326,"HBLR TONNELLE",0,"342JC007",283
4,17,327,"HBLR TONNELLE",0,"342JC003",283
4,17,328,"HBLR TONNELLE",0,"342JC005",283
4,17,329,"HBLR TONNELLE",0,"342JC009",283
4,17,330,"HBLR TONNELLE",0,"342JC001",283
4,17,331,"HBLR TONNELLE",0,"342JC007",283
4,17,332,"HBLR TONNELLE",0,"342JC003",283
4,17,333,"HBLR TONNELLE",0,"342JC005",283
4,17,334,"HBLR TONNELLE",0,"342JC009",283
4,17,335,"HBLR TONNELLE",0,"342JC001",283
4,17,336,"HBLR TONNELLE",0,"342JC007",283
4,17,337,"HBLR TONNELLE",0,"342JC003",283
4,17,338,"HBLR TONNELLE",0,"342JC005",283
4,17,339,"HBLR TONNELLE",0,"342JC001",283
4,17,340,"HBLR TONNELLE",0,"342JC003",284
4,17,341,"HBLR HOBOKEN",0,"342JC002",285
4,17,342,"HBLR HOBOKEN",0,"342JC004",285
4,17,343,"HBLR HOBOKEN",0,"342JC008",285
4,17,344,"HBLR HOBOKEN",0,"342JC006",286
4,17,345,"HBLR HOBOKEN",0,"342JC002",286
4,17,346,"HBLR HOBOKEN",0,"342JC004",286
4,17,347,"HBLR HOBOKEN",0,"342JC008",286
4,17,348,"HBLR HOBOKEN",0,"342JC006",286
4,17,349,"HBLR HOBOKEN",0,"342JC002",286
4,17,350,"HBLR HOBOKEN",0,"342JC004",286
4,17,351,"HBLR HOBOKEN",0,"342JC008",286
4,17,352,"HBLR HOBOKEN",0,"342JC006",286
4,17,353,"HBLR HOBOKEN",0,"342JC002",286
4,17,354,"HBLR HOBOKEN",0,"342JC004",286
4,17,355,"HBLR HOBOKEN",0,"342JC008",286
4,17,356,"HBLR HOBOKEN",0,"342JC006",286
4,17,357,"HBLR HOBOKEN",0,"342JC002",286
4,17,358,"HBLR HOBOKEN",0,"342JC004",286
4,17,359,"HBLR HOBOKEN",0,"342JC008",286
4,17,360,"HBLR HOBOKEN",0,"342JC006",286
4,17,361,"HBLR HOBOKEN",0,"342JC002",286
4,17,362,"HBLR HOBOKEN",0,"342JC004",286
4,17,363,"HBLR HOBOKEN",0,"342JC008",286
4,17,364,"HBLR HOBOKEN",0,"342JC006",286
4,17,365,"HBLR HOBOKEN",0,"342JC002",286
4,17,366,"HBLR HOBOKEN",0,"342JC004",286
4,17,367,"HBLR HOBOKEN",0,"342JC008",286
4,17,368,"HBLR HOBOKEN",0,"342JC006",286
4,17,369,"HBLR HOBOKEN",0,"342JC002",286
4,17,370,"HBLR HOBOKEN",0,"342JC004",286
4,17,371,"HBLR HOBOKEN",0,"342JC008",286
4,17,372,"HBLR HOBOKEN",0,"342JC006",286
4,17,373,"HBLR HOBOKEN",0,"342JC002",286
4,17,374,"HBLR HOBOKEN",0,"342JC004",286
4,17,375,"HBLR HOBOKEN",0,"342JC008",286
4,17,376,"HBLR HOBOKEN",0,"342JC006",286
4,17,377,"HBLR HOBOKEN",0,"342JC002",286
4,17,378,"HBLR HOBOKEN",0,"342JC004",286
4,17,379,"HBLR HOBOKEN",0,"342JC008",286
4,17,380,"HBLR HOBOKEN",0,"342JC006",286
4,17,381,"HBLR HOBOKEN",0,"342JC002",286
4,17,382,"HBLR HOBOKEN",0,"342JC004",286
4,17,383,"HBLR HOBOKEN",0,"342JC008",286
4,17,384,"HBLR HOBOKEN",0,"342JC006",286
4,17,385,"HBLR HOBOKEN",0,"342JC002",286
4,17,386,"HBLR HOBOKEN",0,"342JC004",286
4,17,387,"HBLR HOBOKEN",0,"342JC008",286
4,17,388,"HBLR HOBOKEN",0,"342JC006",286
4,17,389,"HBLR HOBOKEN",0,"342JC002",286
4,17,390,"HBLR HOBOKEN",0,"342JC004",286
4,17,391,"HBLR HOBOKEN",0,"342JC008",286
4,17,392,"HBLR HOBOKEN",0,"342JC006",286
4,17,393,"HBLR HOBOKEN",0,"342JC002",286
4,17,394,"HBLR HOBOKEN",0,"342JC004",286
4,17,395,"HBLR HOBOKEN",0,"342JC008",286
4,17,396,"HBLR HOBOKEN",0,"342JC006",286
4,17,397,"HBLR HOBOKEN",0,"342JC002",286
4,17,398,"HBLR HOBOKEN",0,"342JC004",286
4,17,399,"HBLR HOBOKEN",0,"342JC006",286
4,17,400,"HBLR HOBOKEN",0,"342JC002",286
4,17,401,"HBLR WEST SIDE",1,"342JC001",287
4,17,402,"HBLR WEST SIDE",1,"342JC007",287
4,17,403,"HBLR WEST SIDE",1,"342JC003",287
4,17,404,"HBLR WEST SIDE",1,"342JC005",287
4,17,405,"HBLR WEST SIDE",1,"342JC009",287
4,17,406,"HBLR WEST SIDE",1,"342JC001",287
4,17,407,"HBLR WEST SIDE",1,"342JC007",287
4,17,408,"HBLR WEST SIDE",1,"342JC003",287
4,17,409,"HBLR WEST SIDE",1,"342JC005",287
4,17,410,"HBLR WEST SIDE",1,"342JC009",287
4,17,411,"HBLR WEST SIDE",1,"342JC001",287
4,17,412,"HBLR WEST SIDE",1,"342JC007",287
4,17,413,"HBLR WEST SIDE",1,"342JC003",287
4,17,414,"HBLR WEST SIDE",1,"342JC005",287
4,17,415,"HBLR WEST SIDE",1,"342JC009",287
4,17,416,"HBLR WEST SIDE",1,"342JC001",287
4,17,417,"HBLR WEST SIDE",1,"342JC007",287
4,17,418,"HBLR WEST SIDE",1,"342JC003",287
4,17,419,"HBLR WEST SIDE",1,"342JC005",287
4,17,420,"HBLR WEST SIDE",1,"342JC009",287
4,17,421,"HBLR WEST SIDE",1,"342JC001",287
4,17,422,"HBLR WEST SIDE",1,"342JC007",287
4,17,423,"HBLR WEST SIDE",1,"342JC003",287
4,17,424,"HBLR WEST SIDE",1,"342JC005",287
4,17,425,"HBLR WEST SIDE",1,"342JC009",287
4,17,426,"HBLR WEST SIDE",1,"342JC001",287
4,17,427,"HBLR WEST SIDE",1,"342JC007",287
4,17,428,"HBLR WEST SIDE",1,"342JC003",287
4,17,429,"HBLR WEST SIDE",1,"342JC005",287
4,17,430,"HBLR WEST SIDE",1,"342JC009",287
4,17,431,"HBLR WEST SIDE",1,"342JC001",287
4,17,432,"HBLR WEST SIDE",1,"342JC007",287
4,17,433,"HBLR WEST SIDE",1,"342JC003",287
4,17,434,"HBLR WEST SIDE",1,"342JC005",287
4,17,435,"HBLR WEST SIDE",1,"342JC009",287
4,17,436,"HBLR WEST SIDE",1,"342JC001",287
4,17,437,"HBLR WEST SIDE",1,"342JC007",287
4,17,438,"HBLR WEST SIDE",1,"342JC003",287
4,17,439,"HBLR WEST SIDE",1,"342JC005",287
4,17,440,"HBLR WEST SIDE",1,"342JC009",287
4,17,441,"HBLR WEST SIDE",1,"342JC001",287
4,17,442,"HBLR WEST SIDE",1,"342JC007",287
4,17,443,"HBLR WEST SIDE",1,"342JC003",287
4,17,444,"HBLR WEST SIDE",1,"342JC005",287
4,17,445,"HBLR WEST SIDE",1,"342JC009",287
4,17,446,"HBLR WEST SIDE",1,"342JC001",287
4,17,447,"HBLR WEST SIDE",1,"342JC007",287
4,17,448,"HBLR WEST SIDE",1,"342JC003",287
4,17,449,"HBLR WEST SIDE",1,"342JC005",287
4,17,450,"HBLR WEST SIDE",1,"342JC009",287
4,17,451,"HBLR WEST SIDE",1,"342JC001",287
4,17,452,"HBLR WEST SIDE",1,"342JC007",287
4,17,453,"HBLR WEST SIDE",1,"342JC003",287
4,17,454,"HBLR WEST SIDE",1,"342JC005",287
4,17,455,"HBLR WEST SIDE",1,"342JC009",287
4,17,456,"HBLR WEST SIDE",1,"342JC001",287
4,17,457,"HBLR WEST SIDE",1,"342JC007",287
4,17,458,"HBLR WEST SIDE",1,"342JC003",287
4,17,459,"HBLR WEST SIDE",1,"342JC005",287
4,17,460,"HBLR WEST SIDE",1,"342JC001",287
4,17,461,"HBLR BAYONNE 8TH ST",1,"342JC002",288
4,17,462,"HBLR BAYONNE 8TH ST",1,"342JC004",288
4,17,463,"HBLR BAYONNE 8TH ST",1,"342JC008",288
4,17,464,"HBLR BAYONNE 8TH ST",1,"342JC006",288
4,17,465,"HBLR BAYONNE 8TH ST",1,"342JC002",288
4,17,466,"HBLR BAYONNE 8TH ST",1,"342JC004",288
4,17,467,"HBLR BAYONNE 8TH ST",1,"342JC008",288
4,17,468,"HBLR BAYONNE 8TH ST",1,"342JC006",288
4,17,469,"HBLR BAYONNE 8TH ST",1,"342JC002",288
4,17,470,"HBLR BAYONNE 8TH ST",1,"342JC004",288
4,17,471,"HBLR BAYONNE 8TH ST",1,"342JC008",288
4,17,472,"HBLR BAYONNE 8TH ST",1,"342JC006",288
4,17,473,"HBLR BAYONNE 8TH ST",1,"342JC002",288
4,17,474,"HBLR BAYONNE 8TH ST",1,"342JC004",288
4,17,475,"HBLR BAYONNE 8TH ST",1,"342JC008",288
4,17,476,"HBLR BAYONNE 8TH ST",1,"342JC006",288
4,17,477,"HBLR BAYONNE 8TH ST",1,"342JC002",288
4,17,478,"HBLR BAYONNE 8TH ST",1,"342JC004",288
4,17,479,"HBLR BAYONNE 8TH ST",1,"342JC008",288
4,17,480,"HBLR BAYONNE 8TH ST",1,"342JC006",288
4,17,481,"HBLR BAYONNE 8TH ST",1,"342JC002",288
4,17,482,"HBLR BAYONNE 8TH ST",1,"342JC004",288
4,17,483,"HBLR BAYONNE 8TH ST",1,"342JC008",288
4,17,484,"HBLR BAYONNE 8TH ST",1,"342JC006",288
4,17,485,"HBLR BAYONNE 8TH ST",1,"342JC002",288
4,17,486,"HBLR BAYONNE 8TH ST",1,"342JC004",288
4,17,487,"HBLR BAYONNE 8TH ST",1,"342JC008",288
4,17,488,"HBLR BAYONNE 8TH ST",1,"342JC006",288
4,17,489,"HBLR BAYONNE 8TH ST",1,"342JC002",288
4,17,490,"HBLR BAYONNE 8TH ST",1,"342JC004",288
4,17,491,"HBLR BAYONNE 8TH ST",1,"342JC008",288
4,17,492,"HBLR BAYONNE 8TH ST",1,"342JC006",288
4,17,493,"HBLR BAYONNE 8TH ST",1,"342JC002",288
4,17,494,"HBLR BAYONNE 8TH ST",1,"342JC004",288
4,17,495,"HBLR BAYONNE 8TH ST",1,"342JC008",288
4,17,496,"HBLR BAYONNE 8TH ST",1,"342JC006",288
4,17,497,"HBLR BAYONNE 8TH ST",1,"342JC002",288
4,17,498,"HBLR BAYONNE 8TH ST",1,"342JC004",288
4,17,499,"HBLR BAYONNE 8TH ST",1,"342JC008",288
4,17,500,"HBLR BAYONNE 8TH ST",1,"342JC006",288
4,17,501,"HBLR BAYONNE 8TH ST",1,"342JC002",288
4,17,502,"HBLR BAYONNE 8TH ST",1,"342JC004",288
4,17,503,"HBLR BAYONNE 8TH ST",1,"342JC008",288
4,17,504,"HBLR BAYONNE 8TH ST",1,"342JC006",288
4,17,505,"HBLR BAYONNE 8TH ST",1,"342JC002",288
4,17,506,"HBLR BAYONNE 8TH ST",1,"342JC004",288
4,17,507,"HBLR BAYONNE 8TH ST",1,"342JC008",288
4,17,508,"HBLR BAYONNE 8TH ST",1,"342JC006",288
4,17,509,"HBLR BAYONNE 8TH ST",1,"342JC002",288
4,17,510,"HBLR BAYONNE 8TH ST",1,"342JC004",288
4,17,511,"HBLR BAYONNE 8TH ST",1,"342JC008",288
4,17,512,"HBLR BAYONNE 8TH ST",1,"342JC006",288
4,17,513,"HBLR BAYONNE 8TH ST",1,"342JC002",288
4,17,514,"HBLR BAYONNE 8TH ST",1,"342JC004",288
4,17,515,"HBLR BAYONNE 8TH ST",1,"342JC008",288
4,17,516,"HBLR BAYONNE 8TH ST",1,"342JC006",288
4,17,517,"HBLR BAYONNE 8TH ST",1,"342JC002",288
4,17,518,"HBLR BAYONNE 8TH ST",1,"342JC004",288
4,17,519,"HBLR BAYONNE 8TH ST",1,"342JC006",288
4,17,520,"HBLR BAYONNE 8TH ST",1,"342JC002",288
